 04-19-2015	1
 10-20-2015	1
 03-08-2015	2
 08-21-2015	4
 07-10-2015	1
 08-04-2015	1
 09-15-2015	1
 02-14-2015	2
 01-16-2016	2
 11-14-2015	1
 12-12-2014	1
 02-27-2015	1
 07-24-2015	1
 12-12-2015	1
 11-28-2014	7
 07-08-2015	1
 09-16-2015	3
 03-07-2016	1
 04-18-2015	1
 03-07-2015	1
 11-28-2015	1
 10-21-2015	1
 12-08-2014	2
 01-20-2016	1
 01-20-2015	1
 04-20-2015	1
 09-14-2015	1
 07-09-2015	2
 06-26-2015	1
 02-01-2015	1
 06-29-2015	1
 08-23-2015	1
 03-24-2015	1
 12-11-2015	1
 01-21-2015	1
 12-11-2014	3
 08-20-2015	2
 03-27-2015	2
 08-18-2015	1
 03-10-2015	1
 11-29-2014	30
 01-02-2016	1
 08-07-2015	1
 01-22-2015	1
 09-12-2015	1
 07-13-2015	1
 07-19-2015	2
 01-19-2015	1
 06-08-2015	1
 12-01-2014	20
 05-22-2015	1
 05-28-2015	1
 08-16-2015	1
 09-27-2015	1
 08-10-2015	1
 03-26-2015	2
 12-13-2014	3
 08-28-2015	1
 11-08-2015	1
 03-23-2015	2
 08-09-2015	2
 03-01-2015	1
 06-11-2015	1
 03-04-2015	1
 11-27-2014	1
 12-04-2014	6
 11-30-2015	1
 08-22-2015	1
 11-30-2014	12
 08-06-2015	1
 02-24-2015	2
 02-21-2015	4
 01-06-2016	1
 12-07-2014	5
 05-12-2015	1
 07-01-2015	1
 07-26-2015	1
 10-31-2015	1
 12-26-2014	1
 12-29-2015	1
 10-18-2015	1
 09-18-2015	1
 02-05-2016	1
 01-28-2016	1
 07-20-2015	1
 04-16-2015	1
 10-15-2015	1
 02-02-2015	1
 01-25-2016	1
 10-12-2015	1
 12-03-2014	14
 02-05-2015	1
 04-30-2015	1
 06-19-2015	1
 07-16-2015	1
 12-17-2015	1
 01-08-2016	2
 02-19-2015	1
 02-22-2015	1
 06-05-2015	1
 01-11-2016	1
 04-28-2015	1
 03-03-2015	1
 09-10-2015	1
 11-24-2015	1
 09-08-2015	1
 12-21-2015	1
 09-24-2015	1
 01-07-2015	1
 01-12-2015	2
 12-21-2014	2
 12-16-2015	1
 03-29-2015	3
 12-19-2014	2
 07-14-2015	1
 09-11-2015	1
 01-26-2015	1
 10-13-2015	1
 04-12-2015	1
 09-06-2015	4
 07-03-2015	3
 02-06-2015	1
 09-25-2015	1
 11-07-2015	1
 08-12-2015	1
 06-23-2015	1
 08-15-2015	2
 11-18-2015	1
 03-05-2015	2
 12-31-2015	1
 09-04-2015	1
 06-10-2015	1
 07-27-2015	1
 12-06-2015	1
 10-29-2015	1
 01-30-2015	1
 10-01-2015	1
 03-22-2016	1
 02-25-2015	2
 08-01-2015	1
 12-28-2014	1
 12-28-2015	1
 02-03-2015	1
 02-03-2016	1
 04-17-2015	1
 08-08-2015	1
 07-22-2015	1
 09-19-2015	1
 10-10-2015	1
 12-05-2014	3
 02-20-2016	1
 02-26-2015	1
 02-26-2016	1
 09-13-2015	1
 08-02-2015	1
 08-14-2015	1
 08-17-2015	2
 08-11-2015	1
 12-02-2014	8
 03-15-2015	1
 05-29-2015	1
 08-30-2015	1
 07-12-2015	2
 03-28-2015	1
 12-15-2014	1
 04-24-2015	1
 04-21-2015	2
 10-04-2015	1
 07-31-2015	1
 04-27-2015	1
 09-26-2015	1
 02-10-2015	1
 07-15-2015	2
 10-23-2015	1
